,index,community_full,value,label,community,graph,color,marker
3455,right superior temporal,medpar_gt_3,0,med-par,3,SUVR-derived graph,#D97F31,^
3456,right superior temporal,medpar_shap_4,0,med-par,4,SHAP-derived graph,#814B91,o
3457,right superior temporal,medpar_gt_4,1,med-par,4,SUVR-derived graph,#814B91,^
3458,right superior temporal,medpar_shap_5,1,med-par,5,SHAP-derived graph,#71B8B4,o
3459,right superior temporal,medpar_gt_5,0,med-par,5,SUVR-derived graph,#71B8B4,^
3460,right superior temporal,medtemp_shap_1,1,med-temp,1,SHAP-derived graph,#C25954,o
3461,right superior temporal,medtemp_gt_1,0,med-temp,1,SUVR-derived graph,#C25954,^
3462,right superior temporal,medtemp_shap_2,0,med-temp,2,SHAP-derived graph,#939ABE,o
3463,right superior temporal,medtemp_gt_2,0,med-temp,2,SUVR-derived graph,#939ABE,^
3464,right superior temporal,medtemp_shap_3,0,med-temp,3,SHAP-derived graph,#D97F31,o
3465,right superior temporal,medtemp_gt_3,1,med-temp,3,SUVR-derived graph,#D97F31,^
3466,right superior temporal,medtemp_shap_4,0,med-temp,4,SHAP-derived graph,#814B91,o
3467,right superior temporal,medtemp_gt_4,0,med-temp,4,SUVR-derived graph,#814B91,^
3468,right superior temporal,medtemp_shap_5,0,med-temp,5,SHAP-derived graph,#71B8B4,o
3469,right superior temporal,medtemp_gt_5,0,med-temp,5,SUVR-derived graph,#71B8B4,^
3470,right superior temporal,occ_shap_1,1,occipital,1,SHAP-derived graph,#C25954,o
3471,right superior temporal,occ_gt_1,0,occipital,1,SUVR-derived graph,#C25954,^
3472,right superior temporal,occ_shap_2,0,occipital,2,SHAP-derived graph,#939ABE,o
3473,right superior temporal,occ_gt_2,0,occipital,2,SUVR-derived graph,#939ABE,^
3474,right superior temporal,occ_shap_3,0,occipital,3,SHAP-derived graph,#D97F31,o
3475,right superior temporal,occ_gt_3,1,occipital,3,SUVR-derived graph,#D97F31,^
3476,right superior temporal,occ_shap_4,0,occipital,4,SHAP-derived graph,#814B91,o
3477,right superior temporal,occ_gt_4,0,occipital,4,SUVR-derived graph,#814B91,^
3478,right superior temporal,occ_shap_5,0,occipital,5,SHAP-derived graph,#71B8B4,o
3479,right superior temporal,occ_gt_5,0,occipital,5,SUVR-derived graph,#71B8B4,^
3480,right supramarginal,front_shap_1,0,frontal,1,SHAP-derived graph,#C25954,o
3481,right supramarginal,front_gt_1,0,frontal,1,SUVR-derived graph,#C25954,^
3482,right supramarginal,front_shap_2,1,frontal,2,SHAP-derived graph,#939ABE,o
3483,right supramarginal,front_gt_2,0,frontal,2,SUVR-derived graph,#939ABE,^
3484,right supramarginal,front_shap_3,0,frontal,3,SHAP-derived graph,#D97F31,o
3485,right supramarginal,front_gt_3,0,frontal,3,SUVR-derived graph,#D97F31,^
3486,right supramarginal,front_shap_4,0,frontal,4,SHAP-derived graph,#814B91,o
3487,right supramarginal,front_gt_4,0,frontal,4,SUVR-derived graph,#814B91,^
3488,right supramarginal,front_shap_5,0,frontal,5,SHAP-derived graph,#71B8B4,o
3489,right supramarginal,front_gt_5,1,frontal,5,SUVR-derived graph,#71B8B4,^
3490,right supramarginal,latpar_shap_1,0,lat-par,1,SHAP-derived graph,#C25954,o
3491,right supramarginal,latpar_gt_1,0,lat-par,1,SUVR-derived graph,#C25954,^
3492,right supramarginal,latpar_shap_2,0,lat-par,2,SHAP-derived graph,#939ABE,o
3493,right supramarginal,latpar_gt_2,0,lat-par,2,SUVR-derived graph,#939ABE,^
3494,right supramarginal,latpar_shap_3,0,lat-par,3,SHAP-derived graph,#D97F31,o
3495,right supramarginal,latpar_gt_3,1,lat-par,3,SUVR-derived graph,#D97F31,^
3496,right supramarginal,latpar_shap_4,0,lat-par,4,SHAP-derived graph,#814B91,o
3497,right supramarginal,latpar_gt_4,0,lat-par,4,SUVR-derived graph,#814B91,^
3498,right supramarginal,latpar_shap_5,1,lat-par,5,SHAP-derived graph,#71B8B4,o
3499,right supramarginal,latpar_gt_5,0,lat-par,5,SUVR-derived graph,#71B8B4,^
3500,right supramarginal,lattemp_shap_1,1,lat-temp,1,SHAP-derived graph,#C25954,o
3501,right supramarginal,lattemp_gt_1,0,lat-temp,1,SUVR-derived graph,#C25954,^
3502,right supramarginal,lattemp_shap_2,0,lat-temp,2,SHAP-derived graph,#939ABE,o
3503,right supramarginal,lattemp_gt_2,1,lat-temp,2,SUVR-derived graph,#939ABE,^
3504,right supramarginal,lattemp_shap_3,0,lat-temp,3,SHAP-derived graph,#D97F31,o
3505,right supramarginal,lattemp_gt_3,0,lat-temp,3,SUVR-derived graph,#D97F31,^
3506,right supramarginal,lattemp_shap_4,0,lat-temp,4,SHAP-derived graph,#814B91,o
3507,right supramarginal,lattemp_gt_4,0,lat-temp,4,SUVR-derived graph,#814B91,^
3508,right supramarginal,lattemp_shap_5,0,lat-temp,5,SHAP-derived graph,#71B8B4,o
3509,right supramarginal,lattemp_gt_5,0,lat-temp,5,SUVR-derived graph,#71B8B4,^
3510,right supramarginal,medpar_shap_1,1,med-par,1,SHAP-derived graph,#C25954,o
3511,right supramarginal,medpar_gt_1,0,med-par,1,SUVR-derived graph,#C25954,^
3512,right supramarginal,medpar_shap_2,0,med-par,2,SHAP-derived graph,#939ABE,o
3513,right supramarginal,medpar_gt_2,0,med-par,2,SUVR-derived graph,#939ABE,^
3514,right supramarginal,medpar_shap_3,0,med-par,3,SHAP-derived graph,#D97F31,o
3515,right supramarginal,medpar_gt_3,0,med-par,3,SUVR-derived graph,#D97F31,^
3516,right supramarginal,medpar_shap_4,0,med-par,4,SHAP-derived graph,#814B91,o
3517,right supramarginal,medpar_gt_4,1,med-par,4,SUVR-derived graph,#814B91,^
3518,right supramarginal,medpar_shap_5,0,med-par,5,SHAP-derived graph,#71B8B4,o
3519,right supramarginal,medpar_gt_5,0,med-par,5,SUVR-derived graph,#71B8B4,^
3520,right supramarginal,medtemp_shap_1,0,med-temp,1,SHAP-derived graph,#C25954,o
3521,right supramarginal,medtemp_gt_1,0,med-temp,1,SUVR-derived graph,#C25954,^
3522,right supramarginal,medtemp_shap_2,0,med-temp,2,SHAP-derived graph,#939ABE,o
3523,right supramarginal,medtemp_gt_2,0,med-temp,2,SUVR-derived graph,#939ABE,^
3524,right supramarginal,medtemp_shap_3,0,med-temp,3,SHAP-derived graph,#D97F31,o
3525,right supramarginal,medtemp_gt_3,1,med-temp,3,SUVR-derived graph,#D97F31,^
3526,right supramarginal,medtemp_shap_4,1,med-temp,4,SHAP-derived graph,#814B91,o
3527,right supramarginal,medtemp_gt_4,0,med-temp,4,SUVR-derived graph,#814B91,^
3528,right supramarginal,medtemp_shap_5,0,med-temp,5,SHAP-derived graph,#71B8B4,o
3529,right supramarginal,medtemp_gt_5,0,med-temp,5,SUVR-derived graph,#71B8B4,^
3530,right supramarginal,occ_shap_1,0,occipital,1,SHAP-derived graph,#C25954,o
3531,right supramarginal,occ_gt_1,1,occipital,1,SUVR-derived graph,#C25954,^
3532,right supramarginal,occ_shap_2,0,occipital,2,SHAP-derived graph,#939ABE,o
3533,right supramarginal,occ_gt_2,0,occipital,2,SUVR-derived graph,#939ABE,^
3534,right supramarginal,occ_shap_3,0,occipital,3,SHAP-derived graph,#D97F31,o
3535,right supramarginal,occ_gt_3,0,occipital,3,SUVR-derived graph,#D97F31,^
3536,right supramarginal,occ_shap_4,0,occipital,4,SHAP-derived graph,#814B91,o
3537,right supramarginal,occ_gt_4,0,occipital,4,SUVR-derived graph,#814B91,^
3538,right supramarginal,occ_shap_5,1,occipital,5,SHAP-derived graph,#71B8B4,o
3539,right supramarginal,occ_gt_5,0,occipital,5,SUVR-derived graph,#71B8B4,^
3540,right transverse temporal,front_shap_1,0,frontal,1,SHAP-derived graph,#C25954,o
3541,right transverse temporal,front_gt_1,1,frontal,1,SUVR-derived graph,#C25954,^
3542,right transverse temporal,front_shap_2,0,frontal,2,SHAP-derived graph,#939ABE,o
3543,right transverse temporal,front_gt_2,0,frontal,2,SUVR-derived graph,#939ABE,^
3544,right transverse temporal,front_shap_3,1,frontal,3,SHAP-derived graph,#D97F31,o
3545,right transverse temporal,front_gt_3,0,frontal,3,SUVR-derived graph,#D97F31,^
3546,right transverse temporal,front_shap_4,0,frontal,4,SHAP-derived graph,#814B91,o
3547,right transverse temporal,front_gt_4,0,frontal,4,SUVR-derived graph,#814B91,^
3548,right transverse temporal,front_shap_5,0,frontal,5,SHAP-derived graph,#71B8B4,o
3549,right transverse temporal,front_gt_5,0,frontal,5,SUVR-derived graph,#71B8B4,^
3550,right transverse temporal,latpar_shap_1,0,lat-par,1,SHAP-derived graph,#C25954,o
3551,right transverse temporal,latpar_gt_1,0,lat-par,1,SUVR-derived graph,#C25954,^
3552,right transverse temporal,latpar_shap_2,0,lat-par,2,SHAP-derived graph,#939ABE,o
3553,right transverse temporal,latpar_gt_2,1,lat-par,2,SUVR-derived graph,#939ABE,^
3554,right transverse temporal,latpar_shap_3,0,lat-par,3,SHAP-derived graph,#D97F31,o
3555,right transverse temporal,latpar_gt_3,0,lat-par,3,SUVR-derived graph,#D97F31,^
3556,right transverse temporal,latpar_shap_4,1,lat-par,4,SHAP-derived graph,#814B91,o
3557,right transverse temporal,latpar_gt_4,0,lat-par,4,SUVR-derived graph,#814B91,^
3558,right transverse temporal,latpar_shap_5,0,lat-par,5,SHAP-derived graph,#71B8B4,o
3559,right transverse temporal,latpar_gt_5,0,lat-par,5,SUVR-derived graph,#71B8B4,^
3560,right transverse temporal,lattemp_shap_1,0,lat-temp,1,SHAP-derived graph,#C25954,o
3561,right transverse temporal,lattemp_gt_1,1,lat-temp,1,SUVR-derived graph,#C25954,^
3562,right transverse temporal,lattemp_shap_2,0,lat-temp,2,SHAP-derived graph,#939ABE,o
3563,right transverse temporal,lattemp_gt_2,0,lat-temp,2,SUVR-derived graph,#939ABE,^
3564,right transverse temporal,lattemp_shap_3,1,lat-temp,3,SHAP-derived graph,#D97F31,o
3565,right transverse temporal,lattemp_gt_3,0,lat-temp,3,SUVR-derived graph,#D97F31,^
3566,right transverse temporal,lattemp_shap_4,0,lat-temp,4,SHAP-derived graph,#814B91,o
3567,right transverse temporal,lattemp_gt_4,0,lat-temp,4,SUVR-derived graph,#814B91,^
3568,right transverse temporal,lattemp_shap_5,0,lat-temp,5,SHAP-derived graph,#71B8B4,o
3569,right transverse temporal,lattemp_gt_5,0,lat-temp,5,SUVR-derived graph,#71B8B4,^
3570,right transverse temporal,medpar_shap_1,0,med-par,1,SHAP-derived graph,#C25954,o
3571,right transverse temporal,medpar_gt_1,1,med-par,1,SUVR-derived graph,#C25954,^
3572,right transverse temporal,medpar_shap_2,0,med-par,2,SHAP-derived graph,#939ABE,o
3573,right transverse temporal,medpar_gt_2,0,med-par,2,SUVR-derived graph,#939ABE,^
3574,right transverse temporal,medpar_shap_3,1,med-par,3,SHAP-derived graph,#D97F31,o
3575,right transverse temporal,medpar_gt_3,0,med-par,3,SUVR-derived graph,#D97F31,^
3576,right transverse temporal,medpar_shap_4,0,med-par,4,SHAP-derived graph,#814B91,o
3577,right transverse temporal,medpar_gt_4,0,med-par,4,SUVR-derived graph,#814B91,^
3578,right transverse temporal,medpar_shap_5,0,med-par,5,SHAP-derived graph,#71B8B4,o
3579,right transverse temporal,medpar_gt_5,0,med-par,5,SUVR-derived graph,#71B8B4,^
3580,right transverse temporal,medtemp_shap_1,0,med-temp,1,SHAP-derived graph,#C25954,o
3581,right transverse temporal,medtemp_gt_1,0,med-temp,1,SUVR-derived graph,#C25954,^
3582,right transverse temporal,medtemp_shap_2,1,med-temp,2,SHAP-derived graph,#939ABE,o
3583,right transverse temporal,medtemp_gt_2,1,med-temp,2,SUVR-derived graph,#939ABE,^
3584,right transverse temporal,medtemp_shap_3,0,med-temp,3,SHAP-derived graph,#D97F31,o
3585,right transverse temporal,medtemp_gt_3,0,med-temp,3,SUVR-derived graph,#D97F31,^
3586,right transverse temporal,medtemp_shap_4,0,med-temp,4,SHAP-derived graph,#814B91,o
3587,right transverse temporal,medtemp_gt_4,0,med-temp,4,SUVR-derived graph,#814B91,^
3588,right transverse temporal,medtemp_shap_5,0,med-temp,5,SHAP-derived graph,#71B8B4,o
3589,right transverse temporal,medtemp_gt_5,0,med-temp,5,SUVR-derived graph,#71B8B4,^
3590,right transverse temporal,occ_shap_1,0,occipital,1,SHAP-derived graph,#C25954,o
3591,right transverse temporal,occ_gt_1,1,occipital,1,SUVR-derived graph,#C25954,^
3592,right transverse temporal,occ_shap_2,0,occipital,2,SHAP-derived graph,#939ABE,o
3593,right transverse temporal,occ_gt_2,0,occipital,2,SUVR-derived graph,#939ABE,^
3594,right transverse temporal,occ_shap_3,1,occipital,3,SHAP-derived graph,#D97F31,o
3595,right transverse temporal,occ_gt_3,0,occipital,3,SUVR-derived graph,#D97F31,^
3596,right transverse temporal,occ_shap_4,0,occipital,4,SHAP-derived graph,#814B91,o
3597,right transverse temporal,occ_gt_4,0,occipital,4,SUVR-derived graph,#814B91,^
3598,right transverse temporal,occ_shap_5,0,occipital,5,SHAP-derived graph,#71B8B4,o
3599,right transverse temporal,occ_gt_5,0,occipital,5,SUVR-derived graph,#71B8B4,^
3600,left amygdala,front_shap_1,1,frontal,1,SHAP-derived graph,#C25954,o
3601,left amygdala,front_gt_1,0,frontal,1,SUVR-derived graph,#C25954,^
3602,left amygdala,front_shap_2,0,frontal,2,SHAP-derived graph,#939ABE,o
3603,left amygdala,front_gt_2,1,frontal,2,SUVR-derived graph,#939ABE,^
3604,left amygdala,front_shap_3,0,frontal,3,SHAP-derived graph,#D97F31,o
3605,left amygdala,front_gt_3,0,frontal,3,SUVR-derived graph,#D97F31,^
3606,left amygdala,front_shap_4,0,frontal,4,SHAP-derived graph,#814B91,o
3607,left amygdala,front_gt_4,0,frontal,4,SUVR-derived graph,#814B91,^
3608,left amygdala,front_shap_5,0,frontal,5,SHAP-derived graph,#71B8B4,o
3609,left amygdala,front_gt_5,0,frontal,5,SUVR-derived graph,#71B8B4,^
3610,left amygdala,latpar_shap_1,1,lat-par,1,SHAP-derived graph,#C25954,o
3611,left amygdala,latpar_gt_1,1,lat-par,1,SUVR-derived graph,#C25954,^
3612,left amygdala,latpar_shap_2,0,lat-par,2,SHAP-derived graph,#939ABE,o
3613,left amygdala,latpar_gt_2,0,lat-par,2,SUVR-derived graph,#939ABE,^
3614,left amygdala,latpar_shap_3,0,lat-par,3,SHAP-derived graph,#D97F31,o
3615,left amygdala,latpar_gt_3,0,lat-par,3,SUVR-derived graph,#D97F31,^
3616,left amygdala,latpar_shap_4,0,lat-par,4,SHAP-derived graph,#814B91,o
3617,left amygdala,latpar_gt_4,0,lat-par,4,SUVR-derived graph,#814B91,^
3618,left amygdala,latpar_shap_5,0,lat-par,5,SHAP-derived graph,#71B8B4,o
3619,left amygdala,latpar_gt_5,0,lat-par,5,SUVR-derived graph,#71B8B4,^
3620,left amygdala,lattemp_shap_1,1,lat-temp,1,SHAP-derived graph,#C25954,o
3621,left amygdala,lattemp_gt_1,1,lat-temp,1,SUVR-derived graph,#C25954,^
3622,left amygdala,lattemp_shap_2,0,lat-temp,2,SHAP-derived graph,#939ABE,o
3623,left amygdala,lattemp_gt_2,0,lat-temp,2,SUVR-derived graph,#939ABE,^
3624,left amygdala,lattemp_shap_3,0,lat-temp,3,SHAP-derived graph,#D97F31,o
3625,left amygdala,lattemp_gt_3,0,lat-temp,3,SUVR-derived graph,#D97F31,^
3626,left amygdala,lattemp_shap_4,0,lat-temp,4,SHAP-derived graph,#814B91,o
3627,left amygdala,lattemp_gt_4,0,lat-temp,4,SUVR-derived graph,#814B91,^
3628,left amygdala,lattemp_shap_5,0,lat-temp,5,SHAP-derived graph,#71B8B4,o
3629,left amygdala,lattemp_gt_5,0,lat-temp,5,SUVR-derived graph,#71B8B4,^
3630,left amygdala,medpar_shap_1,1,med-par,1,SHAP-derived graph,#C25954,o
3631,left amygdala,medpar_gt_1,0,med-par,1,SUVR-derived graph,#C25954,^
3632,left amygdala,medpar_shap_2,0,med-par,2,SHAP-derived graph,#939ABE,o
3633,left amygdala,medpar_gt_2,0,med-par,2,SUVR-derived graph,#939ABE,^
3634,left amygdala,medpar_shap_3,0,med-par,3,SHAP-derived graph,#D97F31,o
3635,left amygdala,medpar_gt_3,0,med-par,3,SUVR-derived graph,#D97F31,^
3636,left amygdala,medpar_shap_4,0,med-par,4,SHAP-derived graph,#814B91,o
3637,left amygdala,medpar_gt_4,0,med-par,4,SUVR-derived graph,#814B91,^
3638,left amygdala,medpar_shap_5,0,med-par,5,SHAP-derived graph,#71B8B4,o
3639,left amygdala,medpar_gt_5,1,med-par,5,SUVR-derived graph,#71B8B4,^
3640,left amygdala,medtemp_shap_1,0,med-temp,1,SHAP-derived graph,#C25954,o
3641,left amygdala,medtemp_gt_1,0,med-temp,1,SUVR-derived graph,#C25954,^
3642,left amygdala,medtemp_shap_2,0,med-temp,2,SHAP-derived graph,#939ABE,o
3643,left amygdala,medtemp_gt_2,1,med-temp,2,SUVR-derived graph,#939ABE,^
3644,left amygdala,medtemp_shap_3,0,med-temp,3,SHAP-derived graph,#D97F31,o
3645,left amygdala,medtemp_gt_3,0,med-temp,3,SUVR-derived graph,#D97F31,^
3646,left amygdala,medtemp_shap_4,0,med-temp,4,SHAP-derived graph,#814B91,o
3647,left amygdala,medtemp_gt_4,0,med-temp,4,SUVR-derived graph,#814B91,^
3648,left amygdala,medtemp_shap_5,1,med-temp,5,SHAP-derived graph,#71B8B4,o
3649,left amygdala,medtemp_gt_5,0,med-temp,5,SUVR-derived graph,#71B8B4,^
3650,left amygdala,occ_shap_1,0,occipital,1,SHAP-derived graph,#C25954,o
3651,left amygdala,occ_gt_1,0,occipital,1,SUVR-derived graph,#C25954,^
3652,left amygdala,occ_shap_2,1,occipital,2,SHAP-derived graph,#939ABE,o
3653,left amygdala,occ_gt_2,0,occipital,2,SUVR-derived graph,#939ABE,^
3654,left amygdala,occ_shap_3,0,occipital,3,SHAP-derived graph,#D97F31,o
3655,left amygdala,occ_gt_3,0,occipital,3,SUVR-derived graph,#D97F31,^
3656,left amygdala,occ_shap_4,0,occipital,4,SHAP-derived graph,#814B91,o
3657,left amygdala,occ_gt_4,0,occipital,4,SUVR-derived graph,#814B91,^
3658,left amygdala,occ_shap_5,0,occipital,5,SHAP-derived graph,#71B8B4,o
3659,left amygdala,occ_gt_5,1,occipital,5,SUVR-derived graph,#71B8B4,^
3660,left hippocampus,front_shap_1,1,frontal,1,SHAP-derived graph,#C25954,o
3661,left hippocampus,front_gt_1,0,frontal,1,SUVR-derived graph,#C25954,^
3662,left hippocampus,front_shap_2,0,frontal,2,SHAP-derived graph,#939ABE,o
3663,left hippocampus,front_gt_2,1,frontal,2,SUVR-derived graph,#939ABE,^
3664,left hippocampus,front_shap_3,0,frontal,3,SHAP-derived graph,#D97F31,o
3665,left hippocampus,front_gt_3,0,frontal,3,SUVR-derived graph,#D97F31,^
3666,left hippocampus,front_shap_4,0,frontal,4,SHAP-derived graph,#814B91,o
3667,left hippocampus,front_gt_4,0,frontal,4,SUVR-derived graph,#814B91,^
3668,left hippocampus,front_shap_5,0,frontal,5,SHAP-derived graph,#71B8B4,o
3669,left hippocampus,front_gt_5,0,frontal,5,SUVR-derived graph,#71B8B4,^
3670,left hippocampus,latpar_shap_1,1,lat-par,1,SHAP-derived graph,#C25954,o
3671,left hippocampus,latpar_gt_1,1,lat-par,1,SUVR-derived graph,#C25954,^
3672,left hippocampus,latpar_shap_2,0,lat-par,2,SHAP-derived graph,#939ABE,o
3673,left hippocampus,latpar_gt_2,0,lat-par,2,SUVR-derived graph,#939ABE,^
3674,left hippocampus,latpar_shap_3,0,lat-par,3,SHAP-derived graph,#D97F31,o
3675,left hippocampus,latpar_gt_3,0,lat-par,3,SUVR-derived graph,#D97F31,^
3676,left hippocampus,latpar_shap_4,0,lat-par,4,SHAP-derived graph,#814B91,o
3677,left hippocampus,latpar_gt_4,0,lat-par,4,SUVR-derived graph,#814B91,^
3678,left hippocampus,latpar_shap_5,0,lat-par,5,SHAP-derived graph,#71B8B4,o
3679,left hippocampus,latpar_gt_5,0,lat-par,5,SUVR-derived graph,#71B8B4,^
3680,left hippocampus,lattemp_shap_1,1,lat-temp,1,SHAP-derived graph,#C25954,o
3681,left hippocampus,lattemp_gt_1,1,lat-temp,1,SUVR-derived graph,#C25954,^
3682,left hippocampus,lattemp_shap_2,0,lat-temp,2,SHAP-derived graph,#939ABE,o
3683,left hippocampus,lattemp_gt_2,0,lat-temp,2,SUVR-derived graph,#939ABE,^
3684,left hippocampus,lattemp_shap_3,0,lat-temp,3,SHAP-derived graph,#D97F31,o
3685,left hippocampus,lattemp_gt_3,0,lat-temp,3,SUVR-derived graph,#D97F31,^
3686,left hippocampus,lattemp_shap_4,0,lat-temp,4,SHAP-derived graph,#814B91,o
3687,left hippocampus,lattemp_gt_4,0,lat-temp,4,SUVR-derived graph,#814B91,^
3688,left hippocampus,lattemp_shap_5,0,lat-temp,5,SHAP-derived graph,#71B8B4,o
3689,left hippocampus,lattemp_gt_5,0,lat-temp,5,SUVR-derived graph,#71B8B4,^
3690,left hippocampus,medpar_shap_1,1,med-par,1,SHAP-derived graph,#C25954,o
3691,left hippocampus,medpar_gt_1,0,med-par,1,SUVR-derived graph,#C25954,^
3692,left hippocampus,medpar_shap_2,0,med-par,2,SHAP-derived graph,#939ABE,o
3693,left hippocampus,medpar_gt_2,0,med-par,2,SUVR-derived graph,#939ABE,^
3694,left hippocampus,medpar_shap_3,0,med-par,3,SHAP-derived graph,#D97F31,o
3695,left hippocampus,medpar_gt_3,0,med-par,3,SUVR-derived graph,#D97F31,^
3696,left hippocampus,medpar_shap_4,0,med-par,4,SHAP-derived graph,#814B91,o
3697,left hippocampus,medpar_gt_4,0,med-par,4,SUVR-derived graph,#814B91,^
3698,left hippocampus,medpar_shap_5,0,med-par,5,SHAP-derived graph,#71B8B4,o
3699,left hippocampus,medpar_gt_5,1,med-par,5,SUVR-derived graph,#71B8B4,^
3700,left hippocampus,medtemp_shap_1,0,med-temp,1,SHAP-derived graph,#C25954,o
3701,left hippocampus,medtemp_gt_1,0,med-temp,1,SUVR-derived graph,#C25954,^
